,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.998218805662323,0.958329583295833,0.9778675727798696,11111.0,3,PGD,0.1
1.0,0.7472707423580786,0.9863112391930836,0.8503105590062112,1388.0,3,PGD,0.1
accuracy,0.9614369149531963,0.9614369149531963,0.9614369149531963,0.9614369149531963,3,PGD,0.1
macro avg,0.8727447740102008,0.9723204112444583,0.9140890658930404,12499.0,3,PGD,0.1
weighted avg,0.9703513033128317,0.9614369149531963,0.9637025087653214,12499.0,3,PGD,0.1
